date,usdtry_forex_buying,usdtry_forex_selling,usdtry_banknote_buying,usdtry_banknote_selling,source_url
2023-12-15,28.9847,29.0369,28.9644,29.0804,https://www.tcmb.gov.tr/kurlar/202312/15122023.xml
2023-12-18,29.0053,29.0576,28.985,29.1012,https://www.tcmb.gov.tr/kurlar/202312/18122023.xml
2023-12-19,29.0299,29.0822,29.0096,29.1258,https://www.tcmb.gov.tr/kurlar/202312/19122023.xml
2023-12-20,29.0677,29.1201,29.0474,29.1637,https://www.tcmb.gov.tr/kurlar/202312/20122023.xml
2023-12-21,29.0897,29.1422,29.0694,29.1859,https://www.tcmb.gov.tr/kurlar/202312/21122023.xml
2023-12-22,29.1344,29.1869,29.114,29.2307,https://www.tcmb.gov.tr/kurlar/202312/22122023.xml
2023-12-25,29.2108,29.2634,29.1903,29.3073,https://www.tcmb.gov.tr/kurlar/202312/25122023.xml
2023-12-26,29.2647,29.3174,29.2442,29.3614,https://www.tcmb.gov.tr/kurlar/202312/26122023.xml
2023-12-27,29.3374,29.3903,29.3169,29.4344,https://www.tcmb.gov.tr/kurlar/202312/27122023.xml
2023-12-28,29.3973,29.4502,29.3767,29.4944,https://www.tcmb.gov.tr/kurlar/202312/28122023.xml
2023-12-29,29.4382,29.4913,29.4176,29.5355,https://www.tcmb.gov.tr/kurlar/202312/29122023.xml
2024-01-02,29.6675,29.7209,29.6467,29.7655,https://www.tcmb.gov.tr/kurlar/202401/02012024.xml
2024-01-03,29.7394,29.793,29.7186,29.8377,https://www.tcmb.gov.tr/kurlar/202401/03012024.xml
2024-01-04,29.7452,29.7988,29.7244,29.8435,https://www.tcmb.gov.tr/kurlar/202401/04012024.xml
2024-01-05,29.7714,29.825,29.7505,29.8698,https://www.tcmb.gov.tr/kurlar/202401/05012024.xml
2024-01-08,29.8342,29.8879,29.8133,29.9327,https://www.tcmb.gov.tr/kurlar/202401/08012024.xml
2024-01-09,29.8823,29.9361,29.8614,29.981,https://www.tcmb.gov.tr/kurlar/202401/09012024.xml
2024-01-10,29.9136,29.9675,29.8926,30.0124,https://www.tcmb.gov.tr/kurlar/202401/10012024.xml
2024-01-11,29.9581,30.0121,29.9371,30.0571,https://www.tcmb.gov.tr/kurlar/202401/11012024.xml
2024-01-12,30.0163,30.0704,29.9953,30.1155,https://www.tcmb.gov.tr/kurlar/202401/12012024.xml
2024-01-15,30.0449,30.099,30.0238,30.1442,https://www.tcmb.gov.tr/kurlar/202401/15012024.xml
2024-01-16,30.047,30.1011,30.0259,30.1463,https://www.tcmb.gov.tr/kurlar/202401/16012024.xml
2024-01-17,30.0721,30.1263,30.051,30.1715,https://www.tcmb.gov.tr/kurlar/202401/17012024.xml
2024-01-18,30.0847,30.1389,30.0637,30.1841,https://www.tcmb.gov.tr/kurlar/202401/18012024.xml
2024-01-19,30.1219,30.1761,30.1008,30.2214,https://www.tcmb.gov.tr/kurlar/202401/19012024.xml
2024-01-22,30.1806,30.235,30.1595,30.2803,https://www.tcmb.gov.tr/kurlar/202401/22012024.xml
2024-01-23,30.2185,30.273,30.1974,30.3184,https://www.tcmb.gov.tr/kurlar/202401/23012024.xml
2024-01-24,30.2145,30.269,30.1934,30.3144,https://www.tcmb.gov.tr/kurlar/202401/24012024.xml
2024-01-25,30.2185,30.273,30.1974,30.3184,https://www.tcmb.gov.tr/kurlar/202401/25012024.xml
2024-01-26,30.2343,30.2888,30.2131,30.3342,https://www.tcmb.gov.tr/kurlar/202401/26012024.xml
2024-01-29,30.2849,30.3394,30.2637,30.3849,https://www.tcmb.gov.tr/kurlar/202401/29012024.xml
2024-01-30,30.3053,30.3599,30.2841,30.4055,https://www.tcmb.gov.tr/kurlar/202401/30012024.xml
2024-01-31,30.2952,30.3497,30.274,30.3953,https://www.tcmb.gov.tr/kurlar/202401/31012024.xml
2024-02-01,30.3063,30.3609,30.2851,30.4065,https://www.tcmb.gov.tr/kurlar/202402/01022024.xml
2024-02-02,30.3735,30.4282,30.3522,30.4738,https://www.tcmb.gov.tr/kurlar/202402/02022024.xml
2024-02-05,30.477,30.532,30.4557,30.5778,https://www.tcmb.gov.tr/kurlar/202402/05022024.xml
2024-02-06,30.5077,30.5626,30.4863,30.6085,https://www.tcmb.gov.tr/kurlar/202402/06022024.xml
2024-02-07,30.5349,30.5899,30.5135,30.6358,https://www.tcmb.gov.tr/kurlar/202402/07022024.xml
2024-02-08,30.5357,30.5907,30.5143,30.6366,https://www.tcmb.gov.tr/kurlar/202402/08022024.xml
2024-02-09,30.6005,30.6556,30.5791,30.7016,https://www.tcmb.gov.tr/kurlar/202402/09022024.xml
2024-02-12,30.6318,30.687,30.6104,30.733,https://www.tcmb.gov.tr/kurlar/202402/12022024.xml
2024-02-13,30.669,30.7242,30.6475,30.7703,https://www.tcmb.gov.tr/kurlar/202402/13022024.xml
2024-02-14,30.6835,30.7387,30.662,30.7848,https://www.tcmb.gov.tr/kurlar/202402/14022024.xml
2024-02-15,30.6968,30.7521,30.6753,30.7982,https://www.tcmb.gov.tr/kurlar/202402/15022024.xml
2024-02-16,30.7221,30.7774,30.7006,30.8236,https://www.tcmb.gov.tr/kurlar/202402/16022024.xml
2024-02-19,30.804,30.8595,30.7824,30.9058,https://www.tcmb.gov.tr/kurlar/202402/19022024.xml
2024-02-20,30.8388,30.8944,30.8172,30.9407,https://www.tcmb.gov.tr/kurlar/202402/20022024.xml
2024-02-21,30.9096,30.9652,30.8879,31.0117,https://www.tcmb.gov.tr/kurlar/202402/21022024.xml
2024-02-22,30.9582,31.014,30.9365,31.0605,https://www.tcmb.gov.tr/kurlar/202402/22022024.xml
2024-02-23,31.0047,31.0605,30.9829,31.1071,https://www.tcmb.gov.tr/kurlar/202402/23022024.xml
2024-02-26,31.0441,31.1,31.0224,31.1467,https://www.tcmb.gov.tr/kurlar/202402/26022024.xml
2024-02-27,31.0737,31.1297,31.0519,31.1764,https://www.tcmb.gov.tr/kurlar/202402/27022024.xml
2024-02-28,31.1201,31.1761,31.0983,31.2229,https://www.tcmb.gov.tr/kurlar/202402/28022024.xml
2024-02-29,31.1597,31.2159,31.1379,31.2627,https://www.tcmb.gov.tr/kurlar/202402/29022024.xml
2024-03-01,31.2392,31.2955,31.2173,31.3424,https://www.tcmb.gov.tr/kurlar/202403/01032024.xml
2024-03-04,31.4069,31.4635,31.3849,31.5107,https://www.tcmb.gov.tr/kurlar/202403/04032024.xml
2024-03-05,31.5457,31.6025,31.5236,31.6499,https://www.tcmb.gov.tr/kurlar/202403/05032024.xml
2024-03-06,31.6612,31.7182,31.639,31.7658,https://www.tcmb.gov.tr/kurlar/202403/06032024.xml
2024-03-07,31.7768,31.8341,31.7546,31.8818,https://www.tcmb.gov.tr/kurlar/202403/07032024.xml
2024-03-08,31.8618,31.9192,31.8395,31.9671,https://www.tcmb.gov.tr/kurlar/202403/08032024.xml
2024-03-11,31.9378,31.9953,31.9154,32.0433,https://www.tcmb.gov.tr/kurlar/202403/11032024.xml
2024-03-12,31.9856,32.0432,31.9632,32.0913,https://www.tcmb.gov.tr/kurlar/202403/12032024.xml
2024-03-13,32.039,32.0967,32.0165,32.1448,https://www.tcmb.gov.tr/kurlar/202403/13032024.xml
2024-03-14,32.0629,32.1207,32.0405,32.1689,https://www.tcmb.gov.tr/kurlar/202403/14032024.xml
2024-03-15,32.1214,32.1793,32.099,32.2276,https://www.tcmb.gov.tr/kurlar/202403/15032024.xml
2024-03-18,32.2448,32.3029,32.2222,32.3513,https://www.tcmb.gov.tr/kurlar/202403/18032024.xml
2024-03-19,32.2791,32.3372,32.2565,32.3857,https://www.tcmb.gov.tr/kurlar/202403/19032024.xml
2024-03-20,32.3294,32.3876,32.3068,32.4362,https://www.tcmb.gov.tr/kurlar/202403/20032024.xml
2024-03-21,32.3105,32.3688,32.2879,32.4173,https://www.tcmb.gov.tr/kurlar/202403/21032024.xml
2024-03-22,31.9675,32.0251,31.9451,32.0731,https://www.tcmb.gov.tr/kurlar/202403/22032024.xml
2024-03-25,32.0592,32.117,32.0368,32.1652,https://www.tcmb.gov.tr/kurlar/202403/25032024.xml
2024-03-26,32.1005,32.1583,32.078,32.2065,https://www.tcmb.gov.tr/kurlar/202403/26032024.xml
2024-03-27,32.165,32.2229,32.1425,32.2713,https://www.tcmb.gov.tr/kurlar/202403/27032024.xml
2024-03-28,32.2596,32.3177,32.237,32.3662,https://www.tcmb.gov.tr/kurlar/202403/28032024.xml
2024-03-29,32.2854,32.3436,32.2628,32.3921,https://www.tcmb.gov.tr/kurlar/202403/29032024.xml
2024-04-01,32.3568,32.4151,32.3341,32.4637,https://www.tcmb.gov.tr/kurlar/202404/01042024.xml
2024-04-02,32.1302,32.1881,32.1078,32.2364,https://www.tcmb.gov.tr/kurlar/202404/02042024.xml
2024-04-03,31.9392,31.9968,31.9169,32.0448,https://www.tcmb.gov.tr/kurlar/202404/03042024.xml
2024-04-04,31.8396,31.897,31.8173,31.9448,https://www.tcmb.gov.tr/kurlar/202404/04042024.xml
2024-04-05,31.9209,31.9784,31.8985,32.0263,https://www.tcmb.gov.tr/kurlar/202404/05042024.xml
2024-04-08,32.006,32.0636,31.9836,32.1117,https://www.tcmb.gov.tr/kurlar/202404/08042024.xml
2024-04-15,32.3271,32.3854,32.3045,32.4339,https://www.tcmb.gov.tr/kurlar/202404/15042024.xml
2024-04-16,32.4049,32.4632,32.3822,32.5119,https://www.tcmb.gov.tr/kurlar/202404/16042024.xml
2024-04-17,32.4626,32.5211,32.4398,32.5698,https://www.tcmb.gov.tr/kurlar/202404/17042024.xml
2024-04-18,32.4551,32.5136,32.4324,32.5624,https://www.tcmb.gov.tr/kurlar/202404/18042024.xml
2024-04-19,32.5096,32.5682,32.4868,32.617,https://www.tcmb.gov.tr/kurlar/202404/19042024.xml
2024-04-22,32.5,32.5586,32.4773,32.6074,https://www.tcmb.gov.tr/kurlar/202404/22042024.xml
2024-04-24,32.4742,32.5327,32.4515,32.5815,https://www.tcmb.gov.tr/kurlar/202404/24042024.xml
2024-04-25,32.4747,32.5332,32.4519,32.582,https://www.tcmb.gov.tr/kurlar/202404/25042024.xml
2024-04-26,32.4527,32.5111,32.4299,32.5599,https://www.tcmb.gov.tr/kurlar/202404/26042024.xml
2024-04-29,32.3389,32.3971,32.3162,32.4457,https://www.tcmb.gov.tr/kurlar/202404/29042024.xml
2024-04-30,32.3091,32.3673,32.2865,32.4159,https://www.tcmb.gov.tr/kurlar/202404/30042024.xml
2024-05-02,32.3199,32.3781,32.2973,32.4267,https://www.tcmb.gov.tr/kurlar/202405/02052024.xml
2024-05-03,32.2472,32.3053,32.2246,32.3537,https://www.tcmb.gov.tr/kurlar/202405/03052024.xml
2024-05-06,32.2242,32.2822,32.2016,32.3307,https://www.tcmb.gov.tr/kurlar/202405/06052024.xml
2024-05-07,32.2073,32.2653,32.1847,32.3137,https://www.tcmb.gov.tr/kurlar/202405/07052024.xml
2024-05-08,32.207,32.265,32.1845,32.3134,https://www.tcmb.gov.tr/kurlar/202405/08052024.xml
2024-05-09,32.177,32.235,32.1545,32.2833,https://www.tcmb.gov.tr/kurlar/202405/09052024.xml
2024-05-10,32.1534,32.2113,32.1309,32.2596,https://www.tcmb.gov.tr/kurlar/202405/10052024.xml
2024-05-13,32.1496,32.2075,32.1271,32.2558,https://www.tcmb.gov.tr/kurlar/202405/13052024.xml
2024-05-14,32.1946,32.2526,32.1721,32.301,https://www.tcmb.gov.tr/kurlar/202405/14052024.xml
2024-05-15,32.2296,32.2877,32.207,32.3361,https://www.tcmb.gov.tr/kurlar/202405/15052024.xml
2024-05-16,32.1573,32.2152,32.1348,32.2635,https://www.tcmb.gov.tr/kurlar/202405/16052024.xml
2024-05-17,32.194,32.252,32.1715,32.3004,https://www.tcmb.gov.tr/kurlar/202405/17052024.xml
2024-05-20,32.156,32.2139,32.1335,32.2622,https://www.tcmb.gov.tr/kurlar/202405/20052024.xml
2024-05-21,32.1556,32.2135,32.1331,32.2619,https://www.tcmb.gov.tr/kurlar/202405/21052024.xml
2024-05-22,32.1209,32.1788,32.0985,32.2271,https://www.tcmb.gov.tr/kurlar/202405/22052024.xml
2024-05-23,32.1421,32.2,32.1196,32.2483,https://www.tcmb.gov.tr/kurlar/202405/23052024.xml
2024-05-24,32.1452,32.2031,32.1227,32.2514,https://www.tcmb.gov.tr/kurlar/202405/24052024.xml
2024-05-27,32.1311,32.189,32.1086,32.2373,https://www.tcmb.gov.tr/kurlar/202405/27052024.xml
2024-05-28,32.1203,32.1782,32.0978,32.2264,https://www.tcmb.gov.tr/kurlar/202405/28052024.xml
2024-05-29,32.1874,32.2454,32.1649,32.2938,https://www.tcmb.gov.tr/kurlar/202405/29052024.xml
2024-05-30,32.2489,32.307,32.2263,32.3555,https://www.tcmb.gov.tr/kurlar/202405/30052024.xml
2024-05-31,32.1339,32.1918,32.1114,32.24,https://www.tcmb.gov.tr/kurlar/202405/31052024.xml
2024-06-03,32.1534,32.2114,32.1309,32.2597,https://www.tcmb.gov.tr/kurlar/202406/03062024.xml
2024-06-04,32.2687,32.3269,32.2462,32.3754,https://www.tcmb.gov.tr/kurlar/202406/04062024.xml
2024-06-05,32.4547,32.5131,32.4319,32.5619,https://www.tcmb.gov.tr/kurlar/202406/05062024.xml
2024-06-06,32.1775,32.2354,32.1549,32.2838,https://www.tcmb.gov.tr/kurlar/202406/06062024.xml
2024-06-07,32.1923,32.2503,32.1698,32.2987,https://www.tcmb.gov.tr/kurlar/202406/07062024.xml
2024-06-10,32.3699,32.4282,32.3472,32.4769,https://www.tcmb.gov.tr/kurlar/202406/10062024.xml
2024-06-11,32.3127,32.3709,32.2901,32.4194,https://www.tcmb.gov.tr/kurlar/202406/11062024.xml
2024-06-12,32.3073,32.3655,32.2847,32.414,https://www.tcmb.gov.tr/kurlar/202406/12062024.xml
2024-06-13,32.2313,32.2894,32.2088,32.3378,https://www.tcmb.gov.tr/kurlar/202406/13062024.xml
2024-06-14,32.4579,32.5164,32.4352,32.5652,https://www.tcmb.gov.tr/kurlar/202406/14062024.xml
2024-06-20,32.5711,32.6298,32.5483,32.6787,https://www.tcmb.gov.tr/kurlar/202406/20062024.xml
2024-06-21,32.781,32.84,32.758,32.8893,https://www.tcmb.gov.tr/kurlar/202406/21062024.xml
2024-06-24,32.8078,32.8669,32.7848,32.9162,https://www.tcmb.gov.tr/kurlar/202406/24062024.xml
2024-06-25,32.9015,32.9608,32.8785,33.0103,https://www.tcmb.gov.tr/kurlar/202406/25062024.xml
2024-06-26,32.904,32.9633,32.8809,33.0127,https://www.tcmb.gov.tr/kurlar/202406/26062024.xml
2024-06-27,32.8417,32.9009,32.8187,32.9502,https://www.tcmb.gov.tr/kurlar/202406/27062024.xml
2024-06-28,32.8262,32.8853,32.8032,32.9347,https://www.tcmb.gov.tr/kurlar/202406/28062024.xml
2024-07-01,32.6207,32.6795,32.5979,32.7285,https://www.tcmb.gov.tr/kurlar/202407/01072024.xml
2024-07-02,32.629,32.6878,32.6062,32.7368,https://www.tcmb.gov.tr/kurlar/202407/02072024.xml
2024-07-03,32.4929,32.5514,32.4701,32.6002,https://www.tcmb.gov.tr/kurlar/202407/03072024.xml
2024-07-04,32.5011,32.5597,32.4784,32.6085,https://www.tcmb.gov.tr/kurlar/202407/04072024.xml
2024-07-05,32.6301,32.6889,32.6073,32.7379,https://www.tcmb.gov.tr/kurlar/202407/05072024.xml
2024-07-08,32.6401,32.6989,32.6172,32.7479,https://www.tcmb.gov.tr/kurlar/202407/08072024.xml
2024-07-09,32.7362,32.7952,32.7133,32.8444,https://www.tcmb.gov.tr/kurlar/202407/09072024.xml
2024-07-10,32.8849,32.9441,32.8619,32.9936,https://www.tcmb.gov.tr/kurlar/202407/10072024.xml
2024-07-11,32.8473,32.9065,32.8243,32.9559,https://www.tcmb.gov.tr/kurlar/202407/11072024.xml
2024-07-12,32.9069,32.9662,32.8839,33.0157,https://www.tcmb.gov.tr/kurlar/202407/12072024.xml
2024-07-16,33.0223,33.0818,32.9991,33.1314,https://www.tcmb.gov.tr/kurlar/202407/16072024.xml
2024-07-17,33.038,33.0975,33.0149,33.1472,https://www.tcmb.gov.tr/kurlar/202407/17072024.xml
2024-07-18,33.0389,33.0985,33.0158,33.1481,https://www.tcmb.gov.tr/kurlar/202407/18072024.xml
2024-07-19,33.0042,33.0637,32.9811,33.1133,https://www.tcmb.gov.tr/kurlar/202407/19072024.xml
2024-07-22,32.9441,33.0035,32.921,33.053,https://www.tcmb.gov.tr/kurlar/202407/22072024.xml
2024-07-23,32.8805,32.9398,32.8575,32.9892,https://www.tcmb.gov.tr/kurlar/202407/23072024.xml
2024-07-24,32.8106,32.8698,32.7877,32.9191,https://www.tcmb.gov.tr/kurlar/202407/24072024.xml
2024-07-25,32.9833,33.0427,32.9602,33.0923,https://www.tcmb.gov.tr/kurlar/202407/25072024.xml
2024-07-26,32.9586,33.018,32.9355,33.0675,https://www.tcmb.gov.tr/kurlar/202407/26072024.xml
2024-07-29,32.9509,33.0102,32.9278,33.0597,https://www.tcmb.gov.tr/kurlar/202407/29072024.xml
2024-07-30,33.0304,33.0899,33.0072,33.1395,https://www.tcmb.gov.tr/kurlar/202407/30072024.xml
2024-07-31,33.0835,33.1431,33.0603,33.1928,https://www.tcmb.gov.tr/kurlar/202407/31072024.xml
2024-08-01,33.0782,33.1378,33.0551,33.1875,https://www.tcmb.gov.tr/kurlar/202408/01082024.xml
2024-08-02,33.0763,33.1359,33.0532,33.1856,https://www.tcmb.gov.tr/kurlar/202408/02082024.xml
2024-08-05,33.2573,33.3172,33.234,33.3672,https://www.tcmb.gov.tr/kurlar/202408/05082024.xml
2024-08-06,33.3984,33.4586,33.375,33.5088,https://www.tcmb.gov.tr/kurlar/202408/06082024.xml
2024-08-07,33.4965,33.5568,33.473,33.6072,https://www.tcmb.gov.tr/kurlar/202408/07082024.xml
2024-08-08,33.4471,33.5073,33.4237,33.5576,https://www.tcmb.gov.tr/kurlar/202408/08082024.xml
2024-08-09,33.4596,33.5199,33.4362,33.5702,https://www.tcmb.gov.tr/kurlar/202408/09082024.xml
2024-08-12,33.4843,33.5447,33.4609,33.595,https://www.tcmb.gov.tr/kurlar/202408/12082024.xml
2024-08-13,33.4928,33.5532,33.4694,33.6035,https://www.tcmb.gov.tr/kurlar/202408/13082024.xml
2024-08-14,33.4846,33.5449,33.4611,33.5952,https://www.tcmb.gov.tr/kurlar/202408/14082024.xml
2024-08-15,33.5746,33.635,33.551,33.6855,https://www.tcmb.gov.tr/kurlar/202408/15082024.xml
2024-08-16,33.6107,33.6713,33.5872,33.7218,https://www.tcmb.gov.tr/kurlar/202408/16082024.xml
2024-08-19,33.6524,33.713,33.6288,33.7636,https://www.tcmb.gov.tr/kurlar/202408/19082024.xml
2024-08-20,33.7482,33.809,33.7245,33.8597,https://www.tcmb.gov.tr/kurlar/202408/20082024.xml
2024-08-21,33.8465,33.9075,33.8228,33.9583,https://www.tcmb.gov.tr/kurlar/202408/21082024.xml
2024-08-22,33.8506,33.9116,33.8269,33.9625,https://www.tcmb.gov.tr/kurlar/202408/22082024.xml
2024-08-23,33.8863,33.9473,33.8626,33.9983,https://www.tcmb.gov.tr/kurlar/202408/23082024.xml
2024-08-26,33.9282,33.9894,33.9045,34.0404,https://www.tcmb.gov.tr/kurlar/202408/26082024.xml
2024-08-27,33.9577,34.0189,33.9339,34.0699,https://www.tcmb.gov.tr/kurlar/202408/27082024.xml
2024-08-28,33.9626,34.0238,33.9388,34.0748,https://www.tcmb.gov.tr/kurlar/202408/28082024.xml
2024-08-29,33.9233,33.9844,33.8995,34.0353,https://www.tcmb.gov.tr/kurlar/202408/29082024.xml
2024-09-02,33.9196,33.9807,33.8959,34.0317,https://www.tcmb.gov.tr/kurlar/202409/02092024.xml
2024-09-03,33.887,33.9481,33.8633,33.999,https://www.tcmb.gov.tr/kurlar/202409/03092024.xml
2024-09-04,33.9725,34.0337,33.9487,34.0847,https://www.tcmb.gov.tr/kurlar/202409/04092024.xml
2024-09-05,33.9091,33.9702,33.8854,34.0212,https://www.tcmb.gov.tr/kurlar/202409/05092024.xml
2024-09-06,33.8937,33.9547,33.87,34.0057,https://www.tcmb.gov.tr/kurlar/202409/06092024.xml
2024-09-09,33.9676,34.0288,33.9439,34.0799,https://www.tcmb.gov.tr/kurlar/202409/09092024.xml
2024-09-10,33.9904,34.0516,33.9666,34.1027,https://www.tcmb.gov.tr/kurlar/202409/10092024.xml
2024-09-11,33.9398,34.001,33.9161,34.052,https://www.tcmb.gov.tr/kurlar/202409/11092024.xml
2024-09-12,33.8984,33.9594,33.8746,34.0104,https://www.tcmb.gov.tr/kurlar/202409/12092024.xml
2024-09-13,33.8159,33.8768,33.7922,33.9276,https://www.tcmb.gov.tr/kurlar/202409/13092024.xml
2024-09-16,33.8895,33.9506,33.8658,34.0015,https://www.tcmb.gov.tr/kurlar/202409/16092024.xml
2024-09-17,33.9681,34.0293,33.9443,34.0803,https://www.tcmb.gov.tr/kurlar/202409/17092024.xml
2024-09-18,34.0283,34.0896,34.0045,34.1408,https://www.tcmb.gov.tr/kurlar/202409/18092024.xml
2024-09-19,33.9766,34.0379,33.9529,34.0889,https://www.tcmb.gov.tr/kurlar/202409/19092024.xml
2024-09-20,33.9531,34.0142,33.9293,34.0652,https://www.tcmb.gov.tr/kurlar/202409/20092024.xml
2024-09-23,34.0627,34.1241,34.0389,34.1753,https://www.tcmb.gov.tr/kurlar/202409/23092024.xml
2024-09-24,34.0815,34.1429,34.0577,34.1941,https://www.tcmb.gov.tr/kurlar/202409/24092024.xml
2024-09-25,34.0894,34.1508,34.0655,34.202,https://www.tcmb.gov.tr/kurlar/202409/25092024.xml
2024-09-26,34.0982,34.1596,34.0743,34.2108,https://www.tcmb.gov.tr/kurlar/202409/26092024.xml
2024-09-27,34.09,34.1514,34.0662,34.2027,https://www.tcmb.gov.tr/kurlar/202409/27092024.xml
2024-09-30,34.121,34.1825,34.0971,34.2337,https://www.tcmb.gov.tr/kurlar/202409/30092024.xml
2024-10-01,34.1247,34.1862,34.1009,34.2375,https://www.tcmb.gov.tr/kurlar/202410/01102024.xml
2024-10-02,34.1538,34.2154,34.1299,34.2667,https://www.tcmb.gov.tr/kurlar/202410/02102024.xml
2024-10-03,34.1126,34.1741,34.0887,34.2253,https://www.tcmb.gov.tr/kurlar/202410/03102024.xml
2024-10-04,34.1398,34.2013,34.1159,34.2526,https://www.tcmb.gov.tr/kurlar/202410/04102024.xml
2024-10-07,34.1881,34.2497,34.1642,34.3011,https://www.tcmb.gov.tr/kurlar/202410/07102024.xml
2024-10-08,34.2103,34.272,34.1864,34.3234,https://www.tcmb.gov.tr/kurlar/202410/08102024.xml
2024-10-09,34.1951,34.2567,34.1712,34.3081,https://www.tcmb.gov.tr/kurlar/202410/09102024.xml
2024-10-10,34.1522,34.2137,34.1283,34.2651,https://www.tcmb.gov.tr/kurlar/202410/10102024.xml
2024-10-11,34.1625,34.2241,34.1386,34.2754,https://www.tcmb.gov.tr/kurlar/202410/11102024.xml
2024-10-14,34.2034,34.265,34.1795,34.3164,https://www.tcmb.gov.tr/kurlar/202410/14102024.xml
2024-10-15,34.2018,34.2634,34.1779,34.3148,https://www.tcmb.gov.tr/kurlar/202410/15102024.xml
2024-10-16,34.1633,34.2248,34.1394,34.2762,https://www.tcmb.gov.tr/kurlar/202410/16102024.xml
2024-10-17,34.1155,34.1769,34.0916,34.2282,https://www.tcmb.gov.tr/kurlar/202410/17102024.xml
2024-10-18,34.1786,34.2401,34.1546,34.2915,https://www.tcmb.gov.tr/kurlar/202410/18102024.xml
2024-10-21,34.1788,34.2404,34.1549,34.2917,https://www.tcmb.gov.tr/kurlar/202410/21102024.xml
2024-10-22,34.1821,34.2437,34.1582,34.295,https://www.tcmb.gov.tr/kurlar/202410/22102024.xml
2024-10-23,34.2011,34.2627,34.1771,34.3141,https://www.tcmb.gov.tr/kurlar/202410/23102024.xml
2024-10-24,34.1902,34.2518,34.1663,34.3032,https://www.tcmb.gov.tr/kurlar/202410/24102024.xml
2024-10-25,34.189,34.2506,34.165,34.3019,https://www.tcmb.gov.tr/kurlar/202410/25102024.xml
2024-10-30,34.2095,34.2711,34.1855,34.3225,https://www.tcmb.gov.tr/kurlar/202410/30102024.xml
2024-10-31,34.1787,34.2403,34.1548,34.2917,https://www.tcmb.gov.tr/kurlar/202410/31102024.xml
2024-11-01,34.2236,34.2852,34.1996,34.3367,https://www.tcmb.gov.tr/kurlar/202411/01112024.xml
2024-11-04,34.2757,34.3374,34.2517,34.389,https://www.tcmb.gov.tr/kurlar/202411/04112024.xml
2024-11-05,34.282,34.3438,34.258,34.3953,https://www.tcmb.gov.tr/kurlar/202411/05112024.xml
2024-11-06,34.1841,34.2456,34.1601,34.297,https://www.tcmb.gov.tr/kurlar/202411/06112024.xml
2024-11-07,34.1764,34.238,34.1525,34.2893,https://www.tcmb.gov.tr/kurlar/202411/07112024.xml
2024-11-08,34.2614,34.3232,34.2375,34.3746,https://www.tcmb.gov.tr/kurlar/202411/08112024.xml
2024-11-11,34.2869,34.3487,34.2629,34.4002,https://www.tcmb.gov.tr/kurlar/202411/11112024.xml
2024-11-12,34.3128,34.3746,34.2888,34.4262,https://www.tcmb.gov.tr/kurlar/202411/12112024.xml
2024-11-13,34.3118,34.3736,34.2878,34.4252,https://www.tcmb.gov.tr/kurlar/202411/13112024.xml
2024-11-14,34.2996,34.3614,34.2756,34.4129,https://www.tcmb.gov.tr/kurlar/202411/14112024.xml
2024-11-15,34.3333,34.3951,34.3093,34.4467,https://www.tcmb.gov.tr/kurlar/202411/15112024.xml
2024-11-18,34.4321,34.4941,34.408,34.5458,https://www.tcmb.gov.tr/kurlar/202411/18112024.xml
2024-11-19,34.5162,34.5784,34.492,34.6303,https://www.tcmb.gov.tr/kurlar/202411/19112024.xml
2024-11-20,34.4372,34.4992,34.4131,34.551,https://www.tcmb.gov.tr/kurlar/202411/20112024.xml
2024-11-21,34.4495,34.5115,34.4254,34.5633,https://www.tcmb.gov.tr/kurlar/202411/21112024.xml
2024-11-22,34.4642,34.5263,34.44,34.5781,https://www.tcmb.gov.tr/kurlar/202411/22112024.xml
2024-11-25,34.5184,34.5806,34.4942,34.6325,https://www.tcmb.gov.tr/kurlar/202411/25112024.xml
2024-11-26,34.5726,34.6349,34.5484,34.6868,https://www.tcmb.gov.tr/kurlar/202411/26112024.xml
2024-11-27,34.5728,34.6351,34.5486,34.687,https://www.tcmb.gov.tr/kurlar/202411/27112024.xml
2024-11-28,34.5697,34.632,34.5455,34.684,https://www.tcmb.gov.tr/kurlar/202411/28112024.xml
2024-11-29,34.5794,34.6417,34.5552,34.6937,https://www.tcmb.gov.tr/kurlar/202411/29112024.xml
2024-12-02,34.6432,34.7056,34.6189,34.7577,https://www.tcmb.gov.tr/kurlar/202412/02122024.xml
2024-12-03,34.6766,34.7391,34.6523,34.7912,https://www.tcmb.gov.tr/kurlar/202412/03122024.xml
2024-12-04,34.6873,34.7498,34.663,34.8019,https://www.tcmb.gov.tr/kurlar/202412/04122024.xml
2024-12-05,34.6753,34.7377,34.651,34.7899,https://www.tcmb.gov.tr/kurlar/202412/05122024.xml
2024-12-06,34.7007,34.7633,34.6764,34.8154,https://www.tcmb.gov.tr/kurlar/202412/06122024.xml
2024-12-09,34.7499,34.8125,34.7255,34.8647,https://www.tcmb.gov.tr/kurlar/202412/09122024.xml
2024-12-10,34.7797,34.8424,34.7554,34.8947,https://www.tcmb.gov.tr/kurlar/202412/10122024.xml
2024-12-11,34.8028,34.8655,34.7784,34.9178,https://www.tcmb.gov.tr/kurlar/202412/11122024.xml
2024-12-12,34.8177,34.8804,34.7933,34.9327,https://www.tcmb.gov.tr/kurlar/202412/12122024.xml
